InteractionID,CustomerID,CustomerName,City,Industry,SalesRep,LeadSource,InteractionDate,OpportunityValue,Status,ContactMethod,SatisfactionScore
3261,CUST4261,Allison Hill,Mumbai,Finance,Kiran Das,Event,11-02-2026,62673.69,Open,Email,1
3262,CUST4262,Richard Jones,Mumbai,IT,Rahul Verma,Event,11-01-2026,18365.71,Won,Meeting,4
3263,CUST4263,Natalie Lamb,Mumbai,Healthcare,Kiran Das,Referral,20-12-2025,96209.52,Lost,Phone,9
3264,CUST4264,Alejandra Baker,Pune,Finance,Kiran Das,Referral,18-10-2025,36175.25,Open,Meeting,3
3265,CUST4265,Nicole Reynolds,Hyderabad,Healthcare,Rahul Verma,LinkedIn,04-06-2026,23387.52,Open,Phone,10
3266,CUST4266,Ernest King,Bangalore,Healthcare,Kiran Das,Website,22-03-2026,67812.34,Won,Meeting,3
3267,CUST4267,Michael Davis,Pune,Manufacturing,Rahul Verma,Advertisement,11-12-2025,84549.36,Open,Email,9
3268,CUST4268,Jessica Fry,Mumbai,Healthcare,Kiran Das,LinkedIn,01-10-2025,78174.33,Open,Email,10
3269,CUST4269,Steven Vasquez,Pune,Retail,Rahul Verma,Website,11-01-2026,54215.67,Won,Phone,1
3270,CUST4270,Joseph Nguyen,Bangalore,IT,Priya Sharma,Event,09-07-2025,55242.49,Won,Phone,4
3271,CUST4271,Jenna Ashley,Pune,Retail,Anjali Rao,Referral,24-02-2026,78808.7,Won,Email,1
3272,CUST4272,Bryan Nunez,Chennai,Retail,Kiran Das,Referral,20-02-2026,15586.35,Won,Phone,5
3273,CUST4273,Stacy Griffin,Mumbai,Manufacturing,Anjali Rao,Event,10-07-2025,87167.78,Open,Meeting,5
3274,CUST4274,Thomas Donovan,Hyderabad,Healthcare,Kiran Das,LinkedIn,10-07-2025,62918.24,Won,Meeting,7
3275,CUST4275,Dale Schultz,Mumbai,IT,Kiran Das,Advertisement,17-03-2026,56011.05,Won,Email,1
3276,CUST4276,Megan Rodriguez,Delhi,IT,Rahul Verma,Referral,21-10-2025,54171.99,Open,Email,4
3277,CUST4277,Daniel Lewis,Chennai,IT,Rahul Verma,LinkedIn,02-03-2026,84717.97,Lost,Phone,8
3278,CUST4278,Mrs. Nancy Smith,Hyderabad,Retail,Anjali Rao,Advertisement,24-08-2025,98804.3,Open,Meeting,2
3279,CUST4279,Eric Martinez,Mumbai,Retail,Priya Sharma,Advertisement,25-10-2025,65648.19,Open,Phone,10
3280,CUST4280,Sarah Randall,Chennai,Retail,Rahul Verma,LinkedIn,14-12-2025,26313.72,Won,Meeting,5
3281,CUST4281,John Fowler,Hyderabad,Finance,Rahul Verma,Website,10-10-2025,57347.54,Won,Meeting,3
3282,CUST4282,Jason Garcia,Chennai,Manufacturing,Priya Sharma,Website,24-01-2026,92932.62,Lost,Email,7
3283,CUST4283,Leah Walton,Mumbai,Healthcare,Anjali Rao,Website,22-03-2026,55495.41,Won,Meeting,10
3284,CUST4284,Nathaniel Bell,Hyderabad,IT,Rahul Verma,Event,27-08-2025,69229.43,Open,Phone,9
3285,CUST4285,Andre Anderson,Bangalore,IT,Anjali Rao,Website,29-01-2026,16076.05,Open,Meeting,10
3286,CUST4286,Jeremy Reynolds,Bangalore,Retail,Anjali Rao,Website,06-04-2026,96290.83,Lost,Phone,2
3287,CUST4287,Thomas Harris,Mumbai,Healthcare,Rahul Verma,LinkedIn,26-05-2026,32341.02,Won,Phone,5
3288,CUST4288,Judy Wyatt,Bangalore,Healthcare,Rahul Verma,Event,10-04-2026,48825.24,Won,Phone,9
3289,CUST4289,Elizabeth Torres,Bangalore,Manufacturing,Anjali Rao,Event,29-06-2025,29026.58,Won,Meeting,10
3290,CUST4290,Anthony Brewer,Pune,IT,Rahul Verma,Website,11-06-2026,36593.45,Lost,Phone,7
3291,CUST4291,Michelle Gibson,Bangalore,Finance,Anjali Rao,Advertisement,03-11-2025,10253.48,Lost,Email,4
3292,CUST4292,Lisa Hardy,Delhi,IT,Kiran Das,Advertisement,28-08-2025,97487.33,Open,Meeting,9
3293,CUST4293,Michael Whitaker,Bangalore,Finance,Rahul Verma,Website,18-01-2026,67448.17,Won,Meeting,5
3294,CUST4294,Pamela Smith,Bangalore,Finance,Priya Sharma,Referral,14-07-2025,76154.96,Won,Phone,2
3295,CUST4295,Stephen Nelson,Hyderabad,Healthcare,Priya Sharma,Referral,10-05-2026,84408.24,Won,Meeting,9
3296,CUST4296,Lisa Paul,Hyderabad,Retail,Kiran Das,Website,09-12-2025,79472.23,Lost,Phone,10
3297,CUST4297,Charles Perez,Hyderabad,Finance,Priya Sharma,Referral,18-08-2025,77116.71,Lost,Email,1
3298,CUST4298,David Vaughn,Pune,Retail,Anjali Rao,Advertisement,20-02-2026,93118.2,Won,Email,5
3299,CUST4299,Douglas Flowers,Pune,Finance,Rahul Verma,Referral,10-07-2025,84156.3,Won,Phone,2
3300,CUST4300,Russell Smith,Chennai,IT,Anjali Rao,Advertisement,17-01-2026,78843.97,Lost,Phone,9
3301,CUST4301,Edwin Thomas DDS,Delhi,Finance,Priya Sharma,Referral,28-08-2025,35496.2,Lost,Meeting,8
3302,CUST4302,John Keller,Pune,IT,Priya Sharma,Event,01-08-2025,15158.85,Open,Email,9
3303,CUST4303,Andrea Barrett,Hyderabad,Finance,Kiran Das,Advertisement,23-08-2025,49991.93,Won,Meeting,1
3304,CUST4304,Jennifer Scott,Chennai,Finance,Anjali Rao,Referral,10-01-2026,36223.72,Open,Email,8
3305,CUST4305,Brianna Salazar,Chennai,Manufacturing,Anjali Rao,Referral,09-07-2025,54970.28,Open,Meeting,5
3306,CUST4306,Charles Hall,Mumbai,Healthcare,Kiran Das,Event,29-01-2026,54486.62,Open,Email,2
3307,CUST4307,Justin Smith,Chennai,Healthcare,Kiran Das,LinkedIn,28-05-2026,58202.03,Won,Meeting,2
3308,CUST4308,Gary Martinez,Pune,Retail,Rahul Verma,Advertisement,14-10-2025,16071.2,Won,Email,1
3309,CUST4309,Kenneth Morris,Bangalore,Manufacturing,Anjali Rao,Referral,28-01-2026,84095.04,Won,Email,10
3310,CUST4310,Suzanne Washington,Delhi,Healthcare,Kiran Das,Referral,13-03-2026,96456.51,Won,Email,1
3311,CUST4311,Brian Banks,Bangalore,Retail,Rahul Verma,Advertisement,17-12-2025,63310.52,Won,Email,7
3312,CUST4312,Ethan Rios,Delhi,Healthcare,Priya Sharma,Event,05-11-2025,96343.03,Won,Phone,4
3313,CUST4313,Michael Miller,Mumbai,Manufacturing,Anjali Rao,Event,09-03-2026,43982.2,Lost,Email,9
3314,CUST4314,David Lopez,Chennai,Retail,Anjali Rao,Advertisement,20-06-2026,71372.37,Won,Phone,8
3315,CUST4315,Evelyn White,Delhi,Healthcare,Kiran Das,Advertisement,11-03-2026,71040.34,Won,Meeting,5
3316,CUST4316,Tanner Maldonado,Hyderabad,Retail,Rahul Verma,Event,31-07-2025,36744.57,Lost,Phone,2
3317,CUST4317,Christine Ross,Pune,IT,Anjali Rao,Advertisement,21-01-2026,63504.68,Open,Phone,4
3318,CUST4318,Lori Lee,Bangalore,Retail,Anjali Rao,Website,07-03-2026,76120.95,Won,Phone,9
3319,CUST4319,James Evans,Pune,Retail,Rahul Verma,Referral,19-01-2026,36843.15,Open,Meeting,1
3320,CUST4320,Dan Hernandez,Chennai,Finance,Kiran Das,LinkedIn,04-11-2025,80855.27,Open,Email,5
3321,CUST4321,Justin Ortiz,Pune,Healthcare,Anjali Rao,Referral,05-09-2025,69591.18,Won,Phone,4
3322,CUST4322,Jacqueline Guerra,Pune,IT,Kiran Das,LinkedIn,05-09-2025,58777.75,Lost,Email,3
3323,CUST4323,Teresa Smith,Chennai,Finance,Rahul Verma,Event,04-06-2026,77786.53,Won,Email,2
3324,CUST4324,Sean Lee,Chennai,Manufacturing,Kiran Das,Advertisement,26-04-2026,47205.85,Open,Meeting,2
3325,CUST4325,Mike Smith,Chennai,Retail,Rahul Verma,Referral,24-07-2025,40266.82,Won,Email,1
3326,CUST4326,Jessica Burton,Chennai,IT,Kiran Das,Referral,21-09-2025,31230.92,Won,Meeting,9
3327,CUST4327,Christopher Baker,Hyderabad,Retail,Kiran Das,Referral,29-10-2025,41348.93,Open,Email,10
3328,CUST4328,Jessica Villarreal,Mumbai,Healthcare,Kiran Das,LinkedIn,07-03-2026,30718.81,Open,Phone,10
3329,CUST4329,Denise Rojas,Hyderabad,IT,Anjali Rao,LinkedIn,25-01-2026,64943.13,Open,Meeting,9
3330,CUST4330,Jennifer Bolton,Bangalore,Retail,Kiran Das,LinkedIn,04-12-2025,18429.38,Won,Email,5
3331,CUST4331,Brittney Madden,Delhi,IT,Kiran Das,Website,12-03-2026,16595.93,Open,Phone,7
3332,CUST4332,Misty Serrano,Hyderabad,Retail,Rahul Verma,Referral,15-02-2026,30148.98,Lost,Email,4
3333,CUST4333,John Garcia,Hyderabad,Finance,Kiran Das,Website,25-08-2025,60039.14,Won,Email,3
3334,CUST4334,Jerry Price,Hyderabad,Healthcare,Priya Sharma,LinkedIn,11-04-2026,38080.11,Won,Email,6
3335,CUST4335,Alyssa Riley,Mumbai,Healthcare,Kiran Das,Website,03-07-2025,97364.21,Lost,Meeting,4
3336,CUST4336,Terry Norman,Hyderabad,Manufacturing,Anjali Rao,Referral,01-07-2025,48841.32,Lost,Phone,6
3337,CUST4337,Christian Jenkins,Hyderabad,Retail,Priya Sharma,Advertisement,27-03-2026,51552.07,Lost,Phone,4
3338,CUST4338,Oscar Moon,Pune,Finance,Anjali Rao,Advertisement,05-07-2025,13204.79,Open,Email,8
3339,CUST4339,Ryan Rogers,Delhi,Manufacturing,Rahul Verma,Event,03-04-2026,84936.97,Lost,Meeting,5
3340,CUST4340,Daniel Mcgee,Bangalore,Healthcare,Anjali Rao,Referral,18-08-2025,36140.27,Won,Phone,7
3341,CUST4341,James Houston,Delhi,Manufacturing,Anjali Rao,Advertisement,28-03-2026,91854.92,Lost,Phone,1
3342,CUST4342,Frank Martin,Chennai,Manufacturing,Kiran Das,Referral,16-05-2026,18757.68,Open,Meeting,4
3343,CUST4343,Kyle Santos,Chennai,Healthcare,Anjali Rao,LinkedIn,06-10-2025,23051.21,Won,Phone,4
3344,CUST4344,Valerie Hall,Chennai,Finance,Priya Sharma,Event,22-11-2025,81332.93,Lost,Meeting,9
3345,CUST4345,Ashley Obrien,Pune,IT,Priya Sharma,LinkedIn,20-07-2025,64847.91,Lost,Email,10
3346,CUST4346,Allison Alvarado,Delhi,Manufacturing,Priya Sharma,Advertisement,27-05-2026,71807.95,Won,Meeting,5
3347,CUST4347,Carrie Cruz,Mumbai,Finance,Anjali Rao,Website,17-03-2026,49981.52,Open,Phone,6
3348,CUST4348,Nathaniel Moore,Bangalore,Manufacturing,Rahul Verma,Referral,30-08-2025,41642.65,Lost,Email,2
3349,CUST4349,Angela Johnson,Mumbai,Finance,Priya Sharma,Referral,15-04-2026,5161.92,Lost,Meeting,4
3350,CUST4350,Amanda Schroeder,Delhi,Manufacturing,Rahul Verma,Advertisement,23-04-2026,91586.61,Won,Email,7
3351,CUST4351,John Jones,Delhi,Healthcare,Anjali Rao,Referral,15-03-2026,94369.98,Won,Email,7
3352,CUST4352,Robert Jones,Hyderabad,Finance,Kiran Das,Website,10-10-2025,38794.94,Won,Email,10
3353,CUST4353,Joshua Bishop,Mumbai,Manufacturing,Priya Sharma,LinkedIn,03-02-2026,71713.04,Won,Phone,1
3354,CUST4354,Larry Garza,Delhi,Manufacturing,Anjali Rao,Referral,20-04-2026,19170.86,Won,Email,6
3355,CUST4355,John Hernandez,Hyderabad,IT,Anjali Rao,LinkedIn,18-02-2026,93629.95,Open,Phone,3
3356,CUST4356,James Lopez,Delhi,Retail,Anjali Rao,Referral,24-03-2026,94970.44,Won,Phone,1
3357,CUST4357,Haley Johnson,Delhi,Manufacturing,Priya Sharma,Website,25-07-2025,92560.53,Open,Phone,9
3358,CUST4358,Wesley Johnston,Bangalore,Finance,Rahul Verma,Advertisement,21-07-2025,75324.51,Lost,Email,4
3359,CUST4359,Albert Russell,Pune,Manufacturing,Priya Sharma,Event,04-11-2025,51351.55,Lost,Email,3
3360,CUST4360,Christine Briggs,Delhi,Retail,Anjali Rao,Event,17-03-2026,43683.75,Won,Meeting,2
3361,CUST4361,Natasha Hamilton,Pune,IT,Priya Sharma,Advertisement,01-01-2026,34670.58,Won,Meeting,1
3362,CUST4362,Ellen Hammond,Chennai,IT,Kiran Das,LinkedIn,08-01-2026,96018.07,Open,Meeting,3
3363,CUST4363,Danny Adams,Mumbai,Healthcare,Priya Sharma,Advertisement,20-04-2026,11883.47,Lost,Meeting,8
3364,CUST4364,Kylie Robinson,Hyderabad,Finance,Rahul Verma,Event,02-03-2026,44027.6,Lost,Phone,3
3365,CUST4365,Laurie Simmons,Delhi,Manufacturing,Rahul Verma,Advertisement,23-05-2026,73208.59,Won,Phone,6
3366,CUST4366,Kelly Velazquez,Delhi,Finance,Priya Sharma,Referral,12-05-2026,14073.35,Open,Email,9
3367,CUST4367,Bryan Gonzalez,Chennai,IT,Priya Sharma,Event,02-10-2025,64793.74,Won,Meeting,5
3368,CUST4368,Devin Davis,Bangalore,Retail,Rahul Verma,Advertisement,08-12-2025,87311.65,Open,Phone,4
3369,CUST4369,Mary Patterson,Pune,Finance,Priya Sharma,Advertisement,13-11-2025,9739.75,Won,Email,7
3370,CUST4370,Leslie Jackson,Delhi,Finance,Rahul Verma,LinkedIn,10-02-2026,93718.45,Won,Email,9
3371,CUST4371,Michael Blake,Hyderabad,Retail,Kiran Das,Referral,12-06-2026,46436.77,Open,Meeting,10
3372,CUST4372,Justin Deleon,Bangalore,IT,Rahul Verma,Event,15-05-2026,64384.91,Lost,Meeting,3
3373,CUST4373,Adrian Orozco,Delhi,IT,Anjali Rao,Advertisement,17-08-2025,67264.37,Open,Meeting,6
3374,CUST4374,Michael Carney,Bangalore,Finance,Priya Sharma,LinkedIn,01-07-2025,93688.52,Open,Meeting,4
3375,CUST4375,Andrea Morris,Delhi,IT,Rahul Verma,LinkedIn,12-03-2026,17325.29,Won,Email,4
3376,CUST4376,Miss Karen Wilkerson DDS,Hyderabad,IT,Rahul Verma,Advertisement,27-09-2025,62764.48,Lost,Email,5
3377,CUST4377,James Robles,Hyderabad,Manufacturing,Rahul Verma,Referral,10-01-2026,17530.41,Won,Email,1
3378,CUST4378,Ernest Blair,Bangalore,Healthcare,Priya Sharma,Website,14-08-2025,22193.84,Open,Email,2
3379,CUST4379,Patricia Ryan,Bangalore,IT,Rahul Verma,Referral,01-09-2025,66386.09,Open,Phone,4
3380,CUST4380,Kelly Cordova,Delhi,Manufacturing,Kiran Das,Event,17-01-2026,92172.38,Won,Meeting,4
3381,CUST4381,Mason Cruz,Bangalore,IT,Anjali Rao,Event,14-10-2025,81133.08,Open,Phone,3
3382,CUST4382,Robert Williams,Hyderabad,IT,Anjali Rao,Website,28-09-2025,9613.24,Open,Meeting,7
3383,CUST4383,Jaime Combs,Delhi,Finance,Priya Sharma,Advertisement,09-08-2025,33765.08,Open,Phone,8
3384,CUST4384,Andrew Chavez,Mumbai,Manufacturing,Anjali Rao,Referral,22-10-2025,49658.71,Open,Meeting,4
3385,CUST4385,Philip Cisneros,Delhi,IT,Rahul Verma,LinkedIn,22-08-2025,11212.1,Won,Meeting,5
3386,CUST4386,Andre Day,Bangalore,Manufacturing,Priya Sharma,LinkedIn,24-06-2026,92712.06,Won,Email,2
3387,CUST4387,Carol Gentry,Chennai,Healthcare,Priya Sharma,Referral,07-11-2025,45346.5,Won,Email,3
3388,CUST4388,Dr. Lisa Shannon,Bangalore,Retail,Rahul Verma,LinkedIn,10-09-2025,6623.59,Won,Meeting,4
3389,CUST4389,Amanda Salazar,Hyderabad,IT,Anjali Rao,Website,28-06-2025,34804.04,Lost,Email,4
3390,CUST4390,Angela Parker,Bangalore,Retail,Kiran Das,Advertisement,09-08-2025,92089.16,Lost,Meeting,2
3391,CUST4391,Makayla Fields,Bangalore,Healthcare,Anjali Rao,Advertisement,07-03-2026,49517.97,Lost,Phone,1
3392,CUST4392,Vernon Patterson,Hyderabad,Retail,Priya Sharma,Website,05-03-2026,24684.48,Open,Email,5
3393,CUST4393,Karen Reid,Pune,Manufacturing,Rahul Verma,Website,16-10-2025,38261.24,Lost,Phone,7
3394,CUST4394,William Hale,Mumbai,IT,Rahul Verma,LinkedIn,09-08-2025,19258.56,Won,Email,7
3395,CUST4395,Mikayla Sullivan,Delhi,IT,Rahul Verma,Event,05-05-2026,7211.4,Open,Phone,9
3396,CUST4396,Mr. Bradley Tucker,Hyderabad,IT,Rahul Verma,Advertisement,21-06-2026,81324.73,Won,Email,4
3397,CUST4397,Angela Lee,Pune,IT,Rahul Verma,Referral,13-04-2026,85272.19,Lost,Phone,1
3398,CUST4398,Lisa Burke,Mumbai,Retail,Priya Sharma,Website,03-04-2026,43699.21,Lost,Meeting,4
3399,CUST4399,Ryan Johnson,Hyderabad,Finance,Rahul Verma,Referral,18-10-2025,48915.95,Lost,Email,10
3400,CUST4400,Briana Hoover,Bangalore,Manufacturing,Anjali Rao,Event,26-05-2026,82712.01,Open,Meeting,3
3401,CUST4401,Hannah Oconnell,Chennai,Healthcare,Priya Sharma,Website,26-04-2026,12948.97,Lost,Email,2
3402,CUST4402,Jennifer Adams,Mumbai,Healthcare,Rahul Verma,LinkedIn,24-03-2026,24767.48,Open,Email,2
3403,CUST4403,Marcus Porter,Chennai,Healthcare,Anjali Rao,Website,02-05-2026,71447.69,Open,Email,10
3404,CUST4404,Alicia Robles,Delhi,IT,Rahul Verma,Event,15-12-2025,16524.35,Won,Meeting,8
3405,CUST4405,Travis Barr,Chennai,Manufacturing,Anjali Rao,Advertisement,28-05-2026,41567.94,Won,Meeting,8
3406,CUST4406,Kathy Bautista,Mumbai,IT,Kiran Das,Advertisement,10-01-2026,75228.67,Won,Meeting,4
3407,CUST4407,Jeffrey Chase,Mumbai,Finance,Rahul Verma,Event,17-11-2025,93517.1,Won,Email,2
3408,CUST4408,Joshua Dudley,Mumbai,Finance,Kiran Das,Event,06-03-2026,55767.48,Lost,Email,6
3409,CUST4409,Janet Ray,Hyderabad,Manufacturing,Priya Sharma,Referral,04-07-2025,45677,Won,Email,8
3410,CUST4410,Jill Fry,Pune,Healthcare,Priya Sharma,Referral,20-07-2025,80421.58,Won,Email,2
3411,CUST4411,Stephanie Smith,Mumbai,IT,Priya Sharma,LinkedIn,15-02-2026,64501.7,Won,Meeting,7
3412,CUST4412,Timothy Stanley,Chennai,IT,Rahul Verma,Website,05-12-2025,53275.88,Open,Email,5
3413,CUST4413,Dean Pennington,Delhi,Healthcare,Rahul Verma,Event,11-03-2026,22497.68,Lost,Email,9
3414,CUST4414,Stephanie Pena,Delhi,IT,Priya Sharma,Advertisement,23-09-2025,61653.98,Open,Phone,7
3415,CUST4415,Sarah Pruitt,Hyderabad,IT,Kiran Das,Event,01-10-2025,83913.1,Lost,Email,5
3416,CUST4416,Tracie Hanson,Hyderabad,Manufacturing,Rahul Verma,Website,20-09-2025,12645.91,Lost,Email,4
3417,CUST4417,Joshua Carter,Hyderabad,Finance,Anjali Rao,Website,08-02-2026,90459.55,Open,Meeting,1
3418,CUST4418,Robert Nguyen,Mumbai,Retail,Kiran Das,Event,24-12-2025,47562.76,Open,Email,8
3419,CUST4419,Victoria Carter,Hyderabad,IT,Anjali Rao,LinkedIn,23-03-2026,55201.36,Won,Email,7
3420,CUST4420,Cory Burke,Hyderabad,Healthcare,Kiran Das,LinkedIn,15-09-2025,6434.67,Open,Email,3
3421,CUST4421,Elizabeth Cunningham,Delhi,IT,Anjali Rao,Event,28-05-2026,58748.21,Open,Phone,7
3422,CUST4422,Edward Guzman,Pune,Healthcare,Rahul Verma,Website,03-03-2026,98213.49,Won,Meeting,6
3423,CUST4423,Adam Simpson,Mumbai,Finance,Anjali Rao,Advertisement,24-04-2026,33261.27,Won,Meeting,4
3424,CUST4424,Sandra Drake,Hyderabad,Finance,Kiran Das,Advertisement,11-12-2025,95142.45,Won,Phone,5
3425,CUST4425,Stephanie Moore,Delhi,Finance,Kiran Das,Advertisement,04-12-2025,72717.89,Lost,Meeting,4
3426,CUST4426,Michael Garcia,Hyderabad,Finance,Anjali Rao,Referral,28-06-2025,62495.14,Lost,Email,5
3427,CUST4427,Shane Hayes,Delhi,Retail,Anjali Rao,LinkedIn,20-04-2026,34644.33,Lost,Phone,10
3428,CUST4428,Daniel Garcia,Pune,Finance,Priya Sharma,Referral,17-05-2026,18732.66,Open,Meeting,8
3429,CUST4429,Heidi Robinson DDS,Pune,Manufacturing,Rahul Verma,Event,16-02-2026,27981.26,Lost,Email,2
3430,CUST4430,Corey Brown,Delhi,IT,Rahul Verma,Referral,19-12-2025,30757.98,Lost,Phone,6
3431,CUST4431,Antonio Cole,Mumbai,IT,Rahul Verma,Website,20-02-2026,9451.36,Open,Meeting,2
3432,CUST4432,Cole Hill,Pune,Manufacturing,Kiran Das,Referral,19-03-2026,6944.09,Open,Meeting,10
3433,CUST4433,Rebecca George,Mumbai,Retail,Anjali Rao,Advertisement,28-12-2025,31856.78,Lost,Meeting,5
3434,CUST4434,Paul James,Hyderabad,Manufacturing,Kiran Das,LinkedIn,18-11-2025,87121.24,Lost,Meeting,4
3435,CUST4435,Daniel Haney,Bangalore,Retail,Kiran Das,Website,25-02-2026,70749.33,Won,Meeting,1
3436,CUST4436,Jo Davidson,Chennai,IT,Priya Sharma,Website,06-02-2026,29761.97,Open,Phone,5
3437,CUST4437,Matthew Haley,Bangalore,Manufacturing,Priya Sharma,Website,11-01-2026,82565.81,Lost,Phone,2
3438,CUST4438,Pamela Hernandez,Mumbai,Manufacturing,Kiran Das,LinkedIn,18-09-2025,59445.59,Lost,Phone,1
3439,CUST4439,Daryl Warren,Hyderabad,IT,Kiran Das,LinkedIn,28-03-2026,33190.62,Lost,Email,4
3440,CUST4440,Mary Gonzalez,Bangalore,Manufacturing,Priya Sharma,Advertisement,07-09-2025,72983.85,Lost,Meeting,6
3441,CUST4441,Jaime Chaney,Hyderabad,Finance,Kiran Das,Event,15-04-2026,46076.47,Won,Email,6
3442,CUST4442,Angela Lynn,Pune,Retail,Anjali Rao,LinkedIn,16-03-2026,11986,Won,Email,7
3443,CUST4443,Alice Gomez,Chennai,Healthcare,Rahul Verma,Referral,05-05-2026,99248.93,Lost,Meeting,1
3444,CUST4444,Robert Mcmahon,Chennai,Manufacturing,Kiran Das,Website,26-06-2025,80263.72,Lost,Phone,3
3445,CUST4445,Tara Barber,Bangalore,Manufacturing,Kiran Das,Referral,21-03-2026,39573.1,Won,Email,2
3446,CUST4446,Mary Owens,Pune,Healthcare,Rahul Verma,LinkedIn,16-10-2025,9225.94,Won,Meeting,4
3447,CUST4447,John Patel,Mumbai,IT,Anjali Rao,Event,09-01-2026,8464.37,Open,Phone,4
3448,CUST4448,David Peck,Hyderabad,Finance,Rahul Verma,LinkedIn,09-12-2025,15627.93,Lost,Phone,10
3449,CUST4449,Joyce Smith,Pune,Retail,Priya Sharma,Event,16-03-2026,27370.34,Lost,Email,10
3450,CUST4450,Jonathan Garcia,Mumbai,IT,Anjali Rao,LinkedIn,25-12-2025,79447.33,Lost,Meeting,6
3451,CUST4451,Matthew Ashley,Hyderabad,IT,Anjali Rao,Website,21-05-2026,39281.81,Open,Email,4
3452,CUST4452,Erik Anderson,Mumbai,Retail,Rahul Verma,Website,08-10-2025,72837.36,Open,Email,7
3453,CUST4453,David Moore,Hyderabad,Finance,Priya Sharma,Advertisement,06-08-2025,43376.26,Lost,Phone,8
3454,CUST4454,Joseph Cuevas,Mumbai,Healthcare,Rahul Verma,Event,06-05-2026,99007.42,Lost,Meeting,5
3455,CUST4455,Daniel Richardson,Delhi,Healthcare,Rahul Verma,Referral,06-09-2025,35429.3,Open,Phone,8
3456,CUST4456,Christopher Morgan,Bangalore,IT,Rahul Verma,Advertisement,16-05-2026,87744.57,Won,Meeting,8
3457,CUST4457,Darlene Colon,Pune,Manufacturing,Anjali Rao,Advertisement,10-09-2025,52288.4,Won,Email,4
3458,CUST4458,Linda Adams,Hyderabad,Healthcare,Anjali Rao,Referral,20-01-2026,25984.2,Open,Phone,9
3459,CUST4459,Nicholas Horton,Chennai,Finance,Kiran Das,Event,23-01-2026,81370.77,Open,Meeting,9
3460,CUST4460,Sarah Rios DDS,Pune,IT,Anjali Rao,Advertisement,21-05-2026,76145.75,Won,Phone,5
3461,CUST4461,Jessica Lowe,Pune,Manufacturing,Anjali Rao,Referral,12-07-2025,82815.75,Won,Phone,3
3462,CUST4462,Rachel Pennington,Chennai,Healthcare,Rahul Verma,LinkedIn,23-01-2026,39329.73,Lost,Phone,9
3463,CUST4463,Melinda Kelly,Hyderabad,IT,Priya Sharma,Advertisement,13-09-2025,73634.81,Won,Email,5
3464,CUST4464,Lindsay Jones,Delhi,Healthcare,Kiran Das,Referral,11-07-2025,7400.55,Won,Phone,4
3465,CUST4465,Shannon Osborne,Mumbai,Manufacturing,Priya Sharma,Website,29-05-2026,72567.59,Lost,Email,2
3466,CUST4466,Jason Perez,Delhi,Manufacturing,Kiran Das,Referral,29-12-2025,71379.65,Won,Email,9
3467,CUST4467,Richard Travis,Chennai,Retail,Rahul Verma,Website,14-10-2025,46587.05,Lost,Email,9
3468,CUST4468,Matthew Berry,Delhi,IT,Rahul Verma,LinkedIn,20-07-2025,94318.51,Open,Meeting,2
3469,CUST4469,Robert Moody,Chennai,Retail,Kiran Das,Referral,20-05-2026,89874.44,Open,Phone,9
3470,CUST4470,Jessica Raymond,Hyderabad,Healthcare,Kiran Das,Advertisement,18-07-2025,51625.55,Lost,Meeting,7
3471,CUST4471,Michael Andrade,Bangalore,Retail,Priya Sharma,Advertisement,28-02-2026,75670.11,Lost,Phone,8
3472,CUST4472,Jeffrey Daniel,Delhi,IT,Kiran Das,Advertisement,09-07-2025,66207.35,Won,Email,2
3473,CUST4473,William Miller,Hyderabad,IT,Priya Sharma,Website,27-10-2025,36985.09,Lost,Email,10
3474,CUST4474,Jordan Tucker,Delhi,Manufacturing,Priya Sharma,Website,14-08-2025,27024.64,Open,Meeting,2
3475,CUST4475,Frederick Ellison,Pune,Healthcare,Anjali Rao,LinkedIn,28-12-2025,91586.55,Open,Meeting,7
3476,CUST4476,Richard Nguyen,Delhi,Retail,Rahul Verma,LinkedIn,10-12-2025,25120.91,Open,Phone,9
3477,CUST4477,Johnny Mercer,Mumbai,IT,Rahul Verma,Advertisement,09-07-2025,20011.88,Open,Phone,9
3478,CUST4478,Joy Walker,Hyderabad,Healthcare,Kiran Das,Referral,05-06-2026,7110.22,Lost,Email,9
3479,CUST4479,Sarah Simmons,Delhi,Manufacturing,Priya Sharma,Referral,05-08-2025,74510.5,Lost,Meeting,8
3480,CUST4480,Michael Pena Jr.,Delhi,Healthcare,Rahul Verma,Event,08-07-2025,43798.04,Lost,Meeting,5
3481,CUST4481,Janice Robbins,Pune,Finance,Priya Sharma,Referral,31-01-2026,26832.64,Won,Email,5
3482,CUST4482,Veronica Lee,Pune,Healthcare,Anjali Rao,Event,07-10-2025,18970.97,Lost,Meeting,5
3483,CUST4483,Marisa Montgomery,Pune,IT,Anjali Rao,Advertisement,20-09-2025,68877.42,Open,Email,1
3484,CUST4484,Krista Andersen,Chennai,Finance,Priya Sharma,Event,22-03-2026,95925.33,Won,Email,8
3485,CUST4485,Miguel Hall,Pune,Manufacturing,Priya Sharma,LinkedIn,10-02-2026,54481.56,Won,Phone,10
3486,CUST4486,Kenneth Cortez,Delhi,Finance,Rahul Verma,Advertisement,21-10-2025,95865.3,Lost,Phone,5
3487,CUST4487,Michelle Guzman,Hyderabad,Finance,Kiran Das,Referral,14-08-2025,75679.47,Open,Phone,4
